txn_id,txn_date,customer_id,account_id,product_id,amount,status,channel,is_fraud_flag
4753,2025-05-28,417,440,6,26.21,SUCCESS,Mobile,0
4754,2025-05-15,467,674,7,15.11,SUCCESS,Web,0
4755,2025-08-21,401,514,2,143.24,FAILED,Mobile,0
4756,2025-09-12,491,24,11,96.41,SUCCESS,Mobile,0
4757,2025-05-10,485,74,7,56.55,SUCCESS,Mobile,0
4758,2025-10-21,6,305,7,49.15,SUCCESS,Mobile,0
4759,2025-09-02,123,251,12,26.78,SUCCESS,Branch,0
4760,2025-10-17,86,8,7,35.81,SUCCESS,Web,0
4761,2025-02-05,230,325,10,57.53,SUCCESS,API,0
4762,2025-11-05,81,67,5,10.65,SUCCESS,Web,0
4763,2025-11-04,404,225,3,22.94,FAILED,Branch,0
4764,2025-05-11,362,414,5,33.33,SUCCESS,Web,0
4765,2025-11-24,426,564,1,10.45,SUCCESS,Web,0
4766,2025-04-19,191,583,5,13.56,SUCCESS,Web,1
4767,2025-04-01,255,493,3,22.31,SUCCESS,Mobile,0
4768,2025-06-18,41,85,7,34.87,SUCCESS,Web,0
4769,2025-06-11,218,230,12,81.96,SUCCESS,Branch,0
4770,2025-11-04,348,525,11,25.32,SUCCESS,Web,0
4771,2025-02-23,114,601,4,102.38,SUCCESS,Web,0
4772,2025-02-13,365,375,6,21.41,SUCCESS,API,0
4773,2025-06-01,200,642,6,30.71,SUCCESS,API,0
4774,2025-12-15,491,510,11,13.62,SUCCESS,Web,0
4775,2026-01-14,135,450,11,25.49,SUCCESS,Branch,0
4776,2025-10-04,199,463,4,10.57,SUCCESS,Mobile,0
4777,2025-08-11,157,271,1,252.51,SUCCESS,Mobile,0
4778,2025-10-31,323,274,3,17.69,SUCCESS,Mobile,0
4779,2025-03-29,400,69,3,41.08,SUCCESS,Web,0
4780,2025-04-05,333,346,6,24.87,FAILED,Mobile,0
4781,2025-02-10,306,798,10,28.76,SUCCESS,Mobile,1
4782,2025-07-01,338,78,8,31.63,SUCCESS,Mobile,0
4783,2025-05-16,44,133,2,58.54,SUCCESS,Mobile,0
4784,2025-06-19,205,424,6,44.92,SUCCESS,Web,0
4785,2026-01-17,287,405,7,38.29,SUCCESS,Mobile,0
4786,2025-10-05,323,704,11,46.89,SUCCESS,Web,0
4787,2025-05-06,222,363,11,41.37,SUCCESS,Mobile,0
4788,2025-09-02,259,776,3,15.4,SUCCESS,Mobile,0
4789,2025-07-30,90,774,1,28.53,FAILED,Branch,0
4790,2025-06-25,450,602,2,49.91,SUCCESS,API,0
4791,2025-10-16,103,196,5,23.17,SUCCESS,Web,0
4792,2025-08-28,482,692,1,41.03,SUCCESS,Mobile,1
4793,2026-01-07,358,739,4,64.16,SUCCESS,API,0
4794,2025-06-21,205,283,6,21.84,FAILED,Web,0
4795,2025-03-23,331,172,11,61.0,SUCCESS,Web,0
4796,2026-01-01,357,619,1,31.08,SUCCESS,Mobile,0
4797,2025-06-03,263,581,6,34.6,SUCCESS,Mobile,0
4798,2025-08-09,491,360,12,55.03,SUCCESS,Web,0
4799,2025-06-24,27,651,8,47.27,SUCCESS,Web,0
4800,2025-05-21,7,766,11,6.48,SUCCESS,Web,0
4801,2025-08-12,264,43,1,11.01,SUCCESS,Mobile,0
4802,2025-07-24,356,638,8,45.56,SUCCESS,Branch,0
4803,2025-07-28,42,291,8,30.43,SUCCESS,Mobile,0
4804,2025-10-20,221,395,11,12.66,SUCCESS,Web,0
4805,2025-11-08,341,230,2,22.3,SUCCESS,Mobile,0
4806,2025-05-02,154,310,3,11.97,SUCCESS,Web,0
4807,2025-11-10,61,306,6,31.09,SUCCESS,Mobile,0
4808,2025-06-27,276,502,8,70.45,SUCCESS,Web,0
4809,2025-11-29,221,189,5,21.56,SUCCESS,Mobile,0
4810,2025-08-23,79,389,11,38.38,SUCCESS,Web,0
4811,2025-06-06,87,741,9,31.1,SUCCESS,Mobile,0
4812,2025-03-07,79,115,4,86.55,SUCCESS,API,0
4813,2025-06-02,51,357,4,70.88,SUCCESS,API,0
4814,2025-12-28,330,154,8,12.76,SUCCESS,Web,0
4815,2025-03-20,386,353,5,29.52,SUCCESS,API,0
4816,2026-01-20,240,673,8,19.46,FAILED,Mobile,0
4817,2025-11-18,372,151,1,23.09,SUCCESS,API,0
4818,2025-03-18,128,199,10,53.05,SUCCESS,Mobile,0
4819,2025-07-07,286,272,5,37.18,SUCCESS,Mobile,0
4820,2026-01-26,229,457,8,52.61,SUCCESS,Mobile,0
4821,2025-02-28,347,747,8,8.38,SUCCESS,API,0
4822,2025-09-03,401,540,7,57.87,SUCCESS,Web,0
4823,2025-08-22,195,407,3,42.81,SUCCESS,Web,0
4824,2025-07-07,456,652,10,86.85,SUCCESS,API,0
4825,2026-01-11,427,554,10,22.95,SUCCESS,Web,0
4826,2025-03-07,101,9,7,63.16,SUCCESS,Web,0
4827,2025-12-24,305,58,3,39.46,SUCCESS,Mobile,0
4828,2025-05-25,4,365,6,35.87,SUCCESS,Branch,0
4829,2025-10-05,472,332,9,24.71,SUCCESS,API,0
4830,2025-05-09,285,201,8,31.29,SUCCESS,API,0
4831,2025-09-18,200,659,4,18.4,SUCCESS,Mobile,0
4832,2025-04-07,162,676,5,26.08,SUCCESS,Mobile,0
4833,2025-12-24,240,481,4,23.23,SUCCESS,Mobile,0
4834,2025-11-29,393,333,12,27.89,SUCCESS,Mobile,0
4835,2025-02-22,186,578,6,29.69,SUCCESS,Mobile,0
4836,2025-05-30,81,569,12,30.14,FAILED,Web,0
4837,2025-10-27,74,620,8,32.96,SUCCESS,Branch,0
4838,2025-02-23,408,281,6,32.77,SUCCESS,API,0
4839,2025-02-05,184,141,5,35.33,FAILED,Mobile,0
4840,2025-05-10,237,187,9,32.52,SUCCESS,Mobile,0
4841,2025-09-05,214,781,7,28.15,SUCCESS,Mobile,0
4842,2025-09-17,81,481,10,42.87,SUCCESS,Mobile,0
4843,2025-05-29,223,667,3,68.54,SUCCESS,Mobile,0
4844,2025-05-12,364,741,10,27.08,SUCCESS,Mobile,0
4845,2025-03-23,189,83,11,24.02,SUCCESS,API,0
4846,2025-12-01,201,342,2,41.51,FAILED,Mobile,0
4847,2026-01-04,463,180,5,35.33,SUCCESS,Web,0
4848,2025-03-29,191,657,5,18.54,SUCCESS,Web,0
4849,2025-10-12,170,179,12,21.1,SUCCESS,Web,0
4850,2025-05-23,371,514,11,23.18,SUCCESS,Web,0
4851,2025-12-09,222,140,6,17.78,SUCCESS,Branch,0
4852,2025-06-08,17,737,1,43.08,SUCCESS,Web,0
4853,2026-01-21,199,156,5,52.4,SUCCESS,Branch,0
4854,2025-11-09,238,220,7,20.35,SUCCESS,Mobile,0
4855,2025-12-18,237,223,11,14.64,FAILED,Mobile,0
4856,2025-03-11,346,159,9,36.73,SUCCESS,Branch,0
4857,2025-11-03,245,499,3,33.73,SUCCESS,Mobile,0
4858,2026-01-27,450,364,7,131.78,SUCCESS,Web,0
4859,2025-08-14,304,443,7,49.43,SUCCESS,Web,0
4860,2025-03-03,221,769,7,16.84,SUCCESS,Mobile,0
4861,2025-08-24,113,35,4,18.71,SUCCESS,Web,0
4862,2025-11-05,454,353,3,40.01,SUCCESS,Branch,0
4863,2025-03-14,417,1,1,32.04,SUCCESS,Branch,0
4864,2025-04-09,294,9,6,30.99,SUCCESS,Web,0
4865,2025-07-07,257,556,4,34.47,SUCCESS,Web,0
4866,2025-08-11,55,565,8,52.73,SUCCESS,Branch,0
4867,2025-08-13,439,741,6,100.73,SUCCESS,Web,0
4868,2025-03-02,138,175,6,73.53,SUCCESS,Mobile,0
4869,2025-11-17,372,719,8,18.02,SUCCESS,Mobile,0
4870,2025-02-05,311,113,12,24.03,SUCCESS,Mobile,0
4871,2025-12-04,95,733,5,8.07,SUCCESS,Mobile,0
4872,2025-10-27,125,489,8,37.58,SUCCESS,Mobile,0
4873,2025-04-18,24,597,1,24.17,SUCCESS,API,0
4874,2025-02-09,456,46,10,32.73,SUCCESS,Web,0
4875,2025-04-15,284,786,2,20.21,SUCCESS,Branch,0
4876,2025-11-24,92,251,8,20.08,SUCCESS,Web,0
4877,2025-05-25,496,731,1,13.14,SUCCESS,Mobile,0
4878,2025-10-15,364,699,5,27.34,SUCCESS,Mobile,0
4879,2025-03-07,51,636,12,46.59,SUCCESS,API,0
4880,2025-09-26,382,335,5,22.1,SUCCESS,Mobile,0
4881,2025-07-11,430,437,2,48.96,SUCCESS,Web,0
4882,2025-09-24,200,444,12,21.87,SUCCESS,Mobile,0
4883,2025-11-23,157,111,11,33.13,SUCCESS,Mobile,0
4884,2025-10-30,147,777,2,74.69,SUCCESS,Mobile,0
4885,2025-03-27,93,796,1,24.71,SUCCESS,Web,0
4886,2025-11-12,379,578,4,37.9,SUCCESS,Branch,0
4887,2026-01-28,207,725,6,38.7,SUCCESS,Web,0
4888,2025-07-18,479,331,3,39.01,SUCCESS,Web,0
4889,2025-10-26,5,278,10,45.52,SUCCESS,Branch,0
4890,2025-10-27,433,547,4,38.39,SUCCESS,Web,0
4891,2025-09-22,92,106,8,17.88,SUCCESS,Branch,0
4892,2025-03-21,311,425,2,25.84,SUCCESS,Mobile,0
4893,2025-10-30,46,720,9,46.78,SUCCESS,Branch,0
4894,2025-07-17,143,671,10,50.54,SUCCESS,Web,0
4895,2025-05-19,250,703,6,21.21,SUCCESS,Mobile,0
4896,2025-02-11,456,315,9,59.36,SUCCESS,Mobile,0
4897,2025-04-11,484,650,1,24.87,SUCCESS,Mobile,0
4898,2025-08-24,224,36,11,40.43,SUCCESS,Mobile,0
4899,2025-05-15,167,213,4,37.23,SUCCESS,Branch,0
4900,2025-10-22,487,328,7,19.15,SUCCESS,Web,0
4901,2025-12-25,406,47,10,28.09,SUCCESS,API,0
4902,2025-08-17,318,748,9,9.72,SUCCESS,Web,0
4903,2025-10-15,197,559,12,26.15,SUCCESS,Web,0
4904,2025-11-25,330,609,1,69.42,SUCCESS,Mobile,0
4905,2026-01-25,500,232,1,10.56,SUCCESS,Web,0
4906,2025-07-24,159,534,3,19.66,SUCCESS,Web,0
4907,2025-11-12,421,414,6,25.11,SUCCESS,Branch,0
4908,2025-08-11,151,407,5,9.2,SUCCESS,Web,0
4909,2025-05-23,224,463,12,9.92,SUCCESS,Web,0
4910,2025-09-22,216,124,11,113.99,SUCCESS,Mobile,0
4911,2025-08-01,388,747,5,47.09,SUCCESS,Web,0
4912,2025-10-21,299,694,9,60.32,SUCCESS,Branch,0
4913,2025-04-09,38,730,3,40.86,SUCCESS,Web,0
4914,2025-04-21,143,400,5,46.89,SUCCESS,Mobile,0
4915,2025-08-04,11,778,7,27.36,SUCCESS,Mobile,0
4916,2025-06-17,281,164,11,61.91,SUCCESS,Web,0
4917,2025-02-28,410,284,2,78.29,SUCCESS,Web,0
4918,2025-12-03,39,170,7,22.07,SUCCESS,Mobile,0
4919,2025-06-05,56,95,11,28.54,SUCCESS,Branch,0
4920,2025-10-22,435,657,1,23.38,SUCCESS,Mobile,0
4921,2025-12-18,357,304,7,31.46,SUCCESS,Mobile,0
4922,2025-08-21,356,96,2,51.65,SUCCESS,Web,0
4923,2025-09-27,417,700,7,29.75,SUCCESS,Web,0
4924,2025-07-07,112,423,3,11.61,SUCCESS,Branch,0
4925,2025-08-04,364,563,12,59.25,SUCCESS,Mobile,1
4926,2025-06-05,148,307,11,20.94,SUCCESS,Mobile,0
4927,2025-03-12,498,133,5,42.25,SUCCESS,Mobile,0
4928,2025-12-21,308,362,11,44.8,SUCCESS,Mobile,0
4929,2025-09-21,34,506,9,25.62,FAILED,Branch,0
4930,2025-02-17,301,631,1,19.12,SUCCESS,Mobile,0
4931,2025-03-02,332,64,6,24.86,SUCCESS,API,0
4932,2025-11-07,100,420,7,86.31,SUCCESS,Web,0
4933,2025-12-06,260,370,10,18.74,SUCCESS,Web,0
4934,2025-11-23,269,267,9,17.1,SUCCESS,API,0
4935,2025-08-07,59,225,4,37.13,SUCCESS,Mobile,0
4936,2025-11-09,323,566,9,29.14,SUCCESS,Mobile,0
4937,2025-08-03,437,516,1,25.9,SUCCESS,Web,0
4938,2025-09-05,401,55,4,19.27,FAILED,Mobile,0
4939,2025-03-17,455,33,6,32.7,FAILED,API,0
4940,2025-05-19,378,129,7,30.06,SUCCESS,API,0
4941,2026-01-13,45,725,1,73.86,SUCCESS,API,0
4942,2025-12-15,303,465,11,19.46,FAILED,API,0
4943,2025-08-09,206,418,11,24.73,SUCCESS,Web,0
4944,2025-03-15,352,541,1,71.56,SUCCESS,Web,0
4945,2025-12-17,112,707,9,24.28,SUCCESS,Mobile,0
4946,2025-05-31,241,369,12,21.48,SUCCESS,Web,0
4947,2025-05-03,410,408,7,43.29,SUCCESS,Mobile,1
4948,2025-02-25,415,578,9,36.42,SUCCESS,Branch,0
4949,2025-06-26,368,607,5,27.51,SUCCESS,API,0
4950,2025-05-27,124,488,11,34.65,SUCCESS,Mobile,0
4951,2026-01-22,159,639,9,44.02,SUCCESS,Mobile,0
4952,2026-01-26,464,583,5,36.47,SUCCESS,Web,0
4953,2025-08-25,316,755,6,46.81,SUCCESS,Web,0
4954,2025-08-03,1,573,8,29.58,SUCCESS,Web,0
4955,2025-10-24,174,243,9,17.85,SUCCESS,Web,0
4956,2025-03-01,290,203,10,46.52,SUCCESS,Branch,1
4957,2025-04-20,218,427,3,28.15,FAILED,Mobile,0
4958,2025-12-02,182,89,11,27.71,SUCCESS,Web,0
4959,2025-11-30,187,211,2,51.81,SUCCESS,Web,0
4960,2025-09-24,94,557,5,89.67,SUCCESS,Mobile,0
4961,2025-07-06,41,289,6,12.08,SUCCESS,Mobile,0
4962,2025-06-11,51,581,8,27.4,SUCCESS,Branch,0
4963,2025-04-09,5,195,4,31.62,SUCCESS,API,0
4964,2025-02-23,344,223,1,35.36,SUCCESS,Web,0
4965,2025-05-25,394,652,4,29.69,SUCCESS,API,0
4966,2025-04-09,166,160,10,31.4,SUCCESS,Mobile,0
4967,2025-05-06,419,114,8,41.27,SUCCESS,API,0
4968,2025-08-29,194,242,2,29.46,SUCCESS,Mobile,0
4969,2025-08-01,477,24,10,24.06,SUCCESS,Web,0
4970,2025-03-15,147,307,8,23.63,SUCCESS,Mobile,0
4971,2025-11-07,166,740,4,73.47,SUCCESS,Branch,0
4972,2025-05-08,437,194,11,108.85,SUCCESS,Mobile,0
4973,2025-03-24,376,524,2,27.03,SUCCESS,Mobile,0
4974,2026-01-12,234,617,12,27.38,SUCCESS,Mobile,0
4975,2025-08-29,50,408,4,41.89,SUCCESS,Mobile,0
4976,2025-11-03,334,633,1,35.88,SUCCESS,Mobile,0
4977,2025-03-04,348,217,10,30.31,SUCCESS,Web,0
4978,2026-01-12,162,640,7,15.64,SUCCESS,Mobile,0
4979,2025-09-06,388,684,3,20.3,SUCCESS,Mobile,0
4980,2025-07-21,61,301,4,50.16,SUCCESS,Mobile,0
4981,2025-02-11,367,185,3,28.01,SUCCESS,Mobile,0
4982,2025-01-29,345,45,8,107.75,SUCCESS,Web,0
4983,2025-05-08,247,634,3,105.01,SUCCESS,Web,0
4984,2025-08-12,247,274,7,19.1,SUCCESS,Web,0
4985,2025-08-04,454,563,2,73.19,SUCCESS,Mobile,0
4986,2025-08-04,220,404,10,30.57,SUCCESS,Web,0
4987,2025-10-02,358,97,9,36.13,SUCCESS,Web,0
4988,2026-01-27,393,797,6,50.49,SUCCESS,Mobile,0
4989,2025-10-09,180,342,3,60.43,SUCCESS,Mobile,0
4990,2025-12-09,338,76,11,21.48,SUCCESS,Mobile,1
4991,2025-09-09,415,191,12,123.18,SUCCESS,Mobile,0
4992,2025-11-09,342,162,12,39.16,SUCCESS,Mobile,1
4993,2025-04-06,68,580,8,10.12,SUCCESS,Mobile,0
4994,2025-12-08,161,773,8,28.3,SUCCESS,Mobile,0
4995,2025-12-17,100,372,6,117.84,SUCCESS,Web,0
4996,2025-02-04,315,502,4,23.22,SUCCESS,API,0
4997,2025-11-22,419,330,3,130.81,SUCCESS,Web,0
4998,2025-07-20,269,633,9,35.67,SUCCESS,Web,0
4999,2025-07-23,79,153,5,33.03,SUCCESS,Mobile,0
5000,2025-06-18,189,190,4,17.65,SUCCESS,Mobile,0
5001,2025-05-08,97,385,9,47.95,SUCCESS,Mobile,0
5002,2025-07-11,476,714,7,27.21,SUCCESS,Web,0
5003,2025-06-26,304,591,3,32.73,SUCCESS,Web,0
5004,2025-03-03,354,680,6,29.17,SUCCESS,Branch,1
5005,2025-04-30,166,287,8,54.89,SUCCESS,Mobile,0
5006,2025-02-05,449,117,5,29.29,SUCCESS,Mobile,0
5007,2025-05-12,54,721,2,7.35,SUCCESS,Web,0
5008,2025-11-23,159,204,8,19.92,SUCCESS,Web,0
5009,2025-03-03,49,773,11,15.01,SUCCESS,Mobile,0
5010,2025-05-29,465,742,2,80.6,SUCCESS,Web,0
5011,2026-01-22,150,743,1,47.4,FAILED,Mobile,0
5012,2025-02-12,224,115,5,34.08,SUCCESS,Web,0
5013,2025-02-08,413,73,5,29.45,SUCCESS,Mobile,0
5014,2025-09-29,193,307,1,14.17,SUCCESS,Web,0
5015,2025-05-18,48,669,6,28.92,SUCCESS,Web,0
5016,2025-01-31,92,691,7,58.65,SUCCESS,API,0
5017,2025-10-27,105,593,9,54.12,SUCCESS,Branch,0
5018,2025-07-19,450,366,11,42.82,SUCCESS,Web,0
5019,2025-08-28,281,247,9,14.37,SUCCESS,Web,0
5020,2025-10-21,21,111,12,21.34,FAILED,Mobile,0
5021,2025-10-26,485,444,2,41.4,SUCCESS,Mobile,0
5022,2025-07-03,282,115,8,16.63,FAILED,Mobile,0
5023,2025-10-11,360,39,9,51.06,SUCCESS,Mobile,0
5024,2025-07-18,129,240,4,14.9,SUCCESS,Web,0
5025,2025-03-18,416,448,7,17.09,SUCCESS,Mobile,0
5026,2025-06-11,73,212,5,14.96,SUCCESS,Mobile,0
5027,2025-04-18,174,265,1,24.62,SUCCESS,Web,0
5028,2025-09-29,241,693,10,13.3,SUCCESS,Web,0
5029,2025-03-30,261,179,8,24.74,SUCCESS,Web,0
5030,2025-08-01,168,753,2,19.17,FAILED,Web,0
5031,2025-02-18,145,339,3,21.96,SUCCESS,Mobile,0
5032,2025-06-02,53,564,5,49.47,SUCCESS,Mobile,0
5033,2026-01-03,221,652,7,32.91,SUCCESS,Branch,0
5034,2025-04-27,108,356,5,49.45,SUCCESS,Mobile,0
5035,2025-07-30,339,277,10,125.43,SUCCESS,Web,0
5036,2025-08-17,360,680,4,12.03,SUCCESS,Web,0
5037,2025-11-02,285,235,2,23.88,FAILED,API,0
5038,2025-09-26,371,523,1,17.86,SUCCESS,Web,0
5039,2025-12-24,76,573,3,21.82,SUCCESS,Web,0
5040,2025-01-31,136,284,6,41.51,SUCCESS,Mobile,0
5041,2025-10-03,107,460,9,95.77,SUCCESS,API,0
5042,2025-09-05,43,261,9,48.75,SUCCESS,Web,0
5043,2025-03-12,223,370,5,44.31,SUCCESS,Mobile,0
5044,2025-12-15,143,447,3,61.82,FAILED,Web,0
5045,2025-05-07,162,527,3,81.06,SUCCESS,Mobile,0
5046,2025-09-01,90,416,7,97.33,SUCCESS,Mobile,0
5047,2025-09-17,382,297,12,44.36,SUCCESS,Mobile,0
5048,2025-03-03,419,78,7,18.59,SUCCESS,Web,0
5049,2025-11-23,477,510,12,27.01,SUCCESS,Web,0
5050,2025-02-15,417,337,3,9.68,SUCCESS,Web,0
5051,2025-02-19,353,172,10,52.45,SUCCESS,Web,0
5052,2025-08-30,228,647,7,19.87,SUCCESS,Web,0
5053,2025-07-15,277,763,8,21.54,SUCCESS,Mobile,0
5054,2025-10-01,478,352,3,40.94,SUCCESS,Mobile,0
5055,2025-05-28,147,44,5,10.29,SUCCESS,Mobile,0
5056,2025-04-22,96,774,12,61.51,SUCCESS,Mobile,0
5057,2025-03-28,498,194,12,46.21,SUCCESS,API,0
5058,2025-06-20,1,458,11,25.54,SUCCESS,Branch,0
5059,2025-03-01,179,516,10,32.15,FAILED,Mobile,0
5060,2025-11-15,161,64,11,22.14,SUCCESS,Mobile,0
5061,2025-07-17,26,261,8,158.01,SUCCESS,API,0
5062,2025-08-23,426,165,7,19.1,SUCCESS,Mobile,0
5063,2025-07-25,310,103,1,40.19,SUCCESS,Web,0
5064,2026-01-19,45,154,2,28.28,SUCCESS,Mobile,0
5065,2025-06-17,155,670,12,34.2,SUCCESS,Web,0
5066,2025-11-03,307,371,6,45.04,FAILED,API,0
5067,2025-10-09,28,263,8,46.11,SUCCESS,Branch,0
5068,2025-09-23,212,623,5,26.73,SUCCESS,Web,0
5069,2025-09-06,8,599,7,16.49,SUCCESS,Web,0
5070,2025-08-13,346,660,10,21.34,SUCCESS,Web,0
5071,2025-11-02,415,783,7,25.12,SUCCESS,Mobile,0
5072,2025-05-25,5,668,3,23.15,SUCCESS,Mobile,0
5073,2025-08-14,11,323,1,17.72,SUCCESS,API,0
5074,2025-02-25,341,131,6,43.33,SUCCESS,Mobile,0
5075,2025-11-23,200,185,5,14.68,SUCCESS,Mobile,0
5076,2025-10-14,154,55,9,32.11,FAILED,Web,1
5077,2025-10-04,122,396,12,12.44,SUCCESS,API,0
5078,2025-05-31,188,704,1,63.73,SUCCESS,Web,0
5079,2025-12-17,302,569,5,22.9,SUCCESS,Web,0
5080,2025-06-19,140,482,3,21.4,SUCCESS,Web,0
5081,2025-02-26,235,36,6,19.35,SUCCESS,Web,0
5082,2025-03-13,13,392,5,92.12,SUCCESS,Web,0
5083,2025-11-17,202,777,4,73.44,SUCCESS,Branch,0
5084,2025-01-30,372,675,8,34.21,SUCCESS,Web,0
5085,2025-03-29,349,382,9,24.5,SUCCESS,Mobile,0
5086,2025-08-26,264,88,11,115.05,SUCCESS,Branch,0
5087,2025-06-17,426,472,11,44.64,SUCCESS,Web,0
5088,2025-11-26,102,419,9,28.41,SUCCESS,Mobile,0
5089,2025-02-04,193,139,1,23.65,SUCCESS,Mobile,0
5090,2025-08-08,393,376,9,54.09,SUCCESS,API,0
5091,2025-12-26,132,409,4,29.01,SUCCESS,Mobile,0
5092,2025-09-21,353,1,11,14.83,SUCCESS,Web,0
5093,2025-11-06,311,777,4,36.71,SUCCESS,Mobile,0
5094,2025-07-10,362,125,9,38.22,SUCCESS,Web,0
5095,2025-09-19,500,632,1,34.01,SUCCESS,Web,0
5096,2025-05-30,213,541,5,44.84,SUCCESS,Web,1
5097,2025-12-17,379,288,8,27.27,SUCCESS,Mobile,0
5098,2025-09-14,327,159,5,33.26,SUCCESS,Mobile,0
5099,2025-09-26,55,218,8,32.92,SUCCESS,API,0
5100,2025-10-30,96,472,5,14.83,SUCCESS,Branch,0
5101,2025-09-01,313,207,2,50.48,FAILED,Web,0
5102,2025-12-13,185,362,12,46.07,SUCCESS,Web,0
5103,2025-10-16,423,755,2,59.95,SUCCESS,Web,0
5104,2025-05-04,156,774,8,18.07,SUCCESS,Branch,1
5105,2025-05-07,154,669,3,25.7,FAILED,Web,0
5106,2025-06-07,101,159,12,64.42,FAILED,Branch,0
5107,2026-01-24,354,714,2,23.44,SUCCESS,Mobile,0
5108,2025-08-26,73,255,1,97.31,SUCCESS,Mobile,0
5109,2025-04-01,326,632,4,12.99,SUCCESS,Web,0
5110,2025-12-21,22,493,11,23.59,SUCCESS,Mobile,0
5111,2025-03-12,201,767,3,25.06,SUCCESS,Web,0
5112,2025-05-01,495,644,8,52.37,SUCCESS,Web,0
5113,2025-04-07,173,128,1,89.95,SUCCESS,Mobile,0
5114,2025-06-30,143,648,11,39.74,SUCCESS,Web,0
5115,2025-09-25,449,360,5,6.87,SUCCESS,Mobile,0
5116,2025-08-01,352,459,10,31.54,SUCCESS,Web,0
5117,2025-06-21,495,37,6,35.65,SUCCESS,Mobile,0
5118,2025-09-07,146,599,1,41.92,SUCCESS,API,0
5119,2025-10-27,267,414,9,31.59,SUCCESS,Mobile,0
5120,2025-11-07,483,719,2,72.52,SUCCESS,Web,0
5121,2025-08-13,353,221,4,19.43,SUCCESS,Web,0
5122,2025-02-11,388,457,7,17.84,SUCCESS,Mobile,0
5123,2026-01-24,34,171,11,22.93,SUCCESS,Web,0
5124,2025-09-11,304,139,9,157.77,SUCCESS,Branch,0
5125,2025-05-05,83,79,3,29.73,SUCCESS,Mobile,0
5126,2025-12-12,48,189,10,65.98,SUCCESS,Mobile,0
5127,2025-07-04,332,620,2,65.24,SUCCESS,Mobile,0
5128,2026-01-16,296,110,12,11.81,SUCCESS,Mobile,0
5129,2025-03-04,187,294,8,32.01,SUCCESS,API,0
5130,2025-10-25,484,176,9,64.85,SUCCESS,Mobile,0
5131,2025-06-21,432,410,2,184.39,SUCCESS,Web,0
5132,2025-02-20,297,128,11,63.24,SUCCESS,Mobile,0
5133,2025-08-14,406,365,3,26.97,SUCCESS,Mobile,0
5134,2025-06-29,367,24,6,79.53,SUCCESS,Mobile,1
5135,2026-01-26,320,214,3,25.57,SUCCESS,Mobile,0
5136,2025-12-25,204,585,6,16.8,SUCCESS,Web,0
5137,2025-07-06,49,733,6,50.4,SUCCESS,Mobile,0
5138,2025-06-20,118,352,3,13.86,SUCCESS,Branch,0
5139,2025-11-29,183,140,2,23.17,SUCCESS,Web,0
5140,2025-04-14,92,105,12,80.81,SUCCESS,Mobile,0
5141,2025-05-19,271,657,8,50.77,SUCCESS,Mobile,0
5142,2025-10-13,132,729,7,19.72,SUCCESS,Mobile,0
5143,2025-07-23,136,437,9,36.02,SUCCESS,Mobile,0
5144,2025-10-17,479,782,1,31.28,SUCCESS,Web,0
5145,2025-06-17,383,153,1,57.08,SUCCESS,Branch,0
5146,2025-04-09,316,475,1,41.6,SUCCESS,Branch,0
5147,2025-07-22,127,781,1,36.34,SUCCESS,Branch,0
5148,2025-02-07,346,266,5,32.4,FAILED,Mobile,0
5149,2025-05-19,387,374,2,17.12,SUCCESS,Mobile,0
5150,2025-04-28,231,73,4,75.8,SUCCESS,API,0
5151,2025-07-11,391,461,9,42.58,SUCCESS,Web,0
5152,2025-05-16,335,124,3,27.19,SUCCESS,Mobile,0
5153,2025-05-24,212,612,11,28.4,SUCCESS,Mobile,0
5154,2025-01-30,401,374,12,31.15,SUCCESS,Mobile,0
5155,2025-03-13,380,261,8,20.22,SUCCESS,Web,0
5156,2025-08-04,224,13,9,23.55,SUCCESS,Branch,0
5157,2025-11-07,10,20,9,59.73,SUCCESS,Mobile,0
5158,2025-12-27,80,28,2,12.95,SUCCESS,Mobile,0
5159,2025-02-15,112,627,8,100.99,SUCCESS,Mobile,0
5160,2025-06-25,282,436,8,33.19,SUCCESS,Mobile,0
5161,2025-03-24,278,207,11,20.6,FAILED,Web,0
5162,2025-04-26,399,423,3,26.91,SUCCESS,Web,0
5163,2025-07-13,58,379,11,42.63,SUCCESS,Mobile,0
5164,2025-08-23,252,789,1,24.81,SUCCESS,Web,0
5165,2025-03-23,316,192,1,49.19,SUCCESS,Mobile,0
5166,2025-07-02,332,529,11,17.51,SUCCESS,Web,0
5167,2025-04-18,167,710,12,20.52,FAILED,Web,0
5168,2025-06-14,387,622,11,38.34,SUCCESS,Mobile,0
5169,2025-11-05,444,537,12,22.83,SUCCESS,Web,0
5170,2025-09-16,181,74,11,107.29,SUCCESS,Mobile,0
5171,2025-05-11,408,462,4,54.47,SUCCESS,Mobile,0
5172,2025-03-25,439,19,9,45.03,SUCCESS,Mobile,0
5173,2025-10-20,2,779,9,35.41,SUCCESS,Mobile,0
5174,2025-12-17,196,32,12,26.89,SUCCESS,Web,0
5175,2025-08-25,407,266,2,28.4,FAILED,Mobile,0
5176,2025-05-19,382,239,7,20.07,SUCCESS,Web,0
5177,2025-05-30,59,738,1,37.61,SUCCESS,Branch,0
5178,2025-04-24,57,627,5,15.68,SUCCESS,Mobile,0
